报告ID,报告编号,发布日期,观察窗,日文题名,语言,报告类型,资料角色,科技关联层级,主题标签,官方落地页,仓储记录ID,官方PDF,页面来源,本地原始资产,本地文本,本地切片或转写,字节数,SHA256,PDF页数,提取文本字符数,本地状态,错误,获取日期
C-NISTEP-RM347-43763F64,RM:347,2025-06-01,W3,地域イノベーションと大学の地域貢献に関する アンケート調査報告,日文,调查资料,机构正式研究,科技创新政策与能力基线,科技指标、论文与国际比较；科研体系、资助与研究基础；科技人才、博士与职业流动；企业研发、创新与产学合作,http://hdl.handle.net/11035/0002000215,2000215,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM347-43763F64.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM347-43763F64.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-NISTEP-RM347-43763F64.md,379681,b6ecf355414124f47d25f3d5f10a8f4c07f5b988a089d830d5fd524ca7b6d2b9,0,149518,官方仓储PDF代理全文已保存,,2026-08-22
C-NISTEP-RM348-9FD2EBC2,RM:348,2025-06-01,W3,⼈⼯知能分野の国際会議における国・地域別発表件数の概況（2015年−2024年版）,日文,调查资料,机构正式研究,科技创新政策与能力基线,人工智能、数据与数字技术；科技指标、论文与国际比较；科研体系、资助与研究基础；科技人才、博士与职业流动；企业研发、创新与产学合作；科技前瞻、新兴议题与社会；开放科学、研究诚信与治理；中国科技能力与国际比较,http://hdl.handle.net/11035/0002000222,2000222,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM348-9FD2EBC2.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM348-9FD2EBC2.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-NISTEP-RM348-9FD2EBC2.md,4621,13c3426662de408ff80183a942c2b346599ea735ed0c91a2218a1c598f320fe7,0,1886,官方发布页摘要已保存,,2026-08-22
C-NISTEP-RM349-C330D979,RM:349,2025-08-01,W3,科学技術指標2025,日文,调查资料,机构正式研究,科技创新政策与能力基线,人工智能、数据与数字技术；关键技术、专利与产业竞争力；科技指标、论文与国际比较；科研体系、资助与研究基础；科技人才、博士与职业流动；企业研发、创新与产学合作；科技前瞻、新兴议题与社会；中国科技能力与国际比较,http://hdl.handle.net/11035/0002000230,2000230,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM349-C330D979.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM349-C330D979.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-NISTEP-RM349-C330D979.md,4352,f27a5f83638428162efc502c5062c413a3e48c1efa007d1674942a467dc125f9,0,2996,官方仓储PDF代理全文已保存,,2026-08-22
C-NISTEP-RM350-EC9F5548,RM:350,2025-08-01,W3,科学研究のベンチマーキング2025-論文分析でみる世界の研究活動の変化と日本の状況-,日文,调查资料,机构正式研究,科技创新政策与能力基线,人工智能、数据与数字技术；科技指标、论文与国际比较；科研体系、资助与研究基础；科技前瞻、新兴议题与社会；中国科技能力与国际比较,http://hdl.handle.net/11035/0002000231,2000231,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM350-EC9F5548.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM350-EC9F5548.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-NISTEP-RM350-EC9F5548.md,868541,06468e33a938cce7182d218424f99a852ee0c04beb0ff3bd591a8743bff8113e,0,529527,官方仓储PDF代理全文已保存,,2026-08-22
C-NISTEP-NR207-7DFFD46B,NR:207,2025-09-01,W3,全国イノベーション調査2024年調査統計報告,日文,NISTEP正式报告,机构正式研究,科技创新政策与能力基线,关键技术、专利与产业竞争力；科技指标、论文与国际比较；科研体系、资助与研究基础；科技人才、博士与职业流动；企业研发、创新与产学合作,http://hdl.handle.net/11035/0002000265,2000265,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-NR207-7DFFD46B.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-NR207-7DFFD46B.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\切片\C-NISTEP-NR207-7DFFD46B.md,2957539,df9fd46c58454abab0c49f8bab78c5124a271e536e4ff078d42c6af668564d13,234,337518,官方PDF已保存并校验,,2026-08-22
C-NISTEP-DP242-6EEE0740,DP:242,2025-11-01,W3,令和５年度 博士（後期）課程1 年次における進路意識と経済状況に関する調査 －2024年2月～2024年4月実施調査－,日文,讨论论文,作者讨论论文,科技创新政策与能力基线,科技人才、博士与职业流动,http://hdl.handle.net/11035/0002000273,2000273,,,,,,0,,0,0,获取失败,RuntimeError: OAI metadata contains no report PDF,2026-08-22
C-NISTEP-DP243-76F6106D,DP:243,2025-12-01,W3,科学技術に関する国民意識調査 －偽情報・誤情報の認知と判断－,日文,讨论论文,作者讨论论文,科技创新政策与能力基线,人工智能、数据与数字技术；科技指标、论文与国际比较；科研体系、资助与研究基础；企业研发、创新与产学合作；科技前瞻、新兴议题与社会,http://hdl.handle.net/11035/0002000274,2000274,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP243-76F6106D.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP243-76F6106D.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-NISTEP-DP243-76F6106D.md,78382,98e58a10c53ca496fbd9460059a597c92f6876b5a34a7e108e12193da5edf7a8,0,34213,官方仓储PDF代理全文已保存,,2026-08-22
C-NISTEP-DP244-3A2FE0CD,DP:244,2025-12-01,W3,研究文化をめぐる対話と展開：NISTEP 共創ワークショップ・公開シンポジウムから「研究力を育む土壌」の理論設計と実証研究へ,日文,讨论论文,作者讨论论文,科技创新政策与能力基线,人工智能、数据与数字技术；科技指标、论文与国际比较；科研体系、资助与研究基础；科技人才、博士与职业流动；企业研发、创新与产学合作；科技前瞻、新兴议题与社会,http://hdl.handle.net/11035/0002000276,2000276,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP244-3A2FE0CD.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP244-3A2FE0CD.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-NISTEP-DP244-3A2FE0CD.md,4202,f2d6cb29f8b48e1e0c777b06c6a2937f796d1243216c8e156a3d870943c41b30,0,1743,官方发布页摘要已保存,,2026-08-22
C-NISTEP-DP245-079F4142,DP:245,2026-01-01,W3,特許出願における発明者の識別 ― 識別の自動化手法とその性能評価 ―,日文,讨论论文,作者讨论论文,核心科技直接材料,人工智能、数据与数字技术；关键技术、专利与产业竞争力；科技指标、论文与国际比较；科研体系、资助与研究基础；科技人才、博士与职业流动；企业研发、创新与产学合作,http://hdl.handle.net/11035/0002000279,2000279,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP245-079F4142.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP245-079F4142.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-NISTEP-DP245-079F4142.md,241890,8b3679c82f83ded12a350d76c1e3adc471db1aad2a95c51ebcc6ab681a4ece14,0,112020,官方仓储PDF代理全文已保存,,2026-08-22
C-NISTEP-RM351-9140B1D1,RM:351,2026-01-01,W3,研究室パネル調査定常報告2023: 1)研究室・研究グループの活動における要素間の関係分析 2)職位変化が研究室・研究グループの研究活動に与える影響,日文,调查资料,机构正式研究,科技创新政策与能力基线,人工智能、数据与数字技术；科研体系、资助与研究基础；科技人才、博士与职业流动；科技前瞻、新兴议题与社会,http://hdl.handle.net/11035/0002000278,2000278,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM351-9140B1D1.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM351-9140B1D1.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-NISTEP-RM351-9140B1D1.md,364541,ea57fe3fd07943b9609b42f13a2bc6871b48d74d04568bb020646abd86eaafd5,0,156673,官方仓储PDF代理全文已保存,,2026-08-22
C-NISTEP-DP246-0E8CC3F2,DP:246,2026-02-01,W3,博士人材のトランスファーラブル・スキルと就職後の職務満足・異動,日文,讨论论文,作者讨论论文,科技创新政策与能力基线,人工智能、数据与数字技术；科技指标、论文与国际比较；科研体系、资助与研究基础；科技人才、博士与职业流动；企业研发、创新与产学合作；科技前瞻、新兴议题与社会,http://hdl.handle.net/11035/0002000280,2000280,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP246-0E8CC3F2.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP246-0E8CC3F2.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-NISTEP-DP246-0E8CC3F2.md,104289,3b188f30087e147b13e21d9e1ef454e0ae0a757ad82e031fd86436ae8fe952f6,0,50994,官方仓储PDF代理全文已保存,,2026-08-22
C-NISTEP-DP247-0AB85F79,DP:247,2026-02-01,W3,クロスボーダー買収は研究開発活動をどのように変えるか：被買収日本企業の分析,日文,讨论论文,作者讨论论文,科技创新政策与能力基线,科研体系、资助与研究基础；企业研发、创新与产学合作,http://hdl.handle.net/11035/0002000283,2000283,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP247-0AB85F79.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP247-0AB85F79.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-NISTEP-DP247-0AB85F79.md,2470,1b8acee1b2faa61e4718a76e9ffd97b2234308fd1e17a9004501d9c5da90d8db,0,1632,官方仓储PDF代理全文已保存,,2026-08-22
C-NISTEP-RM352-58841BB3,RM:352,2026-02-01,W3,研究データ公開と研究データ管理に関する実態調査2024：データ公開の拡大とリポジトリ活用の深化,日文,调查资料,机构正式研究,科技创新政策与能力基线,人工智能、数据与数字技术；科技指标、论文与国际比较；科研体系、资助与研究基础；科技人才、博士与职业流动；企业研发、创新与产学合作；科技前瞻、新兴议题与社会；开放科学、研究诚信与治理,http://hdl.handle.net/11035/0002000282,2000282,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM352-58841BB3.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM352-58841BB3.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-NISTEP-RM352-58841BB3.md,4138,07f9e5eb81cafd7fbc25a37352ba7af2c71c58cf1908e4b0b68ff77f15566aa0,0,1663,官方发布页摘要已保存,,2026-08-22
C-NISTEP-DP248-18326A80,DP:248,2026-03-01,W3,プレプリントの査読論⽂に対する先⾏性の実証分析 －COVID-19 / SARS-CoV-2 関連研究(2020‒2025 年)を対象として－,日文,讨论论文,作者讨论论文,科技创新政策与能力基线,人工智能、数据与数字技术；科技指标、论文与国际比较；科研体系、资助与研究基础；科技人才、博士与职业流动；企业研发、创新与产学合作；科技前瞻、新兴议题与社会,http://hdl.handle.net/11035/0002000286,2000286,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP248-18326A80.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP248-18326A80.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-NISTEP-DP248-18326A80.md,4462,30cb7b05f8c0923be0bb9bdf676d94a2e5c07ac37b2c2f4f7feb14ba610dae1e,0,1913,官方发布页摘要已保存,,2026-08-22
C-NISTEP-DP249-7529E6B0,DP:249,2026-03-01,W3,スターサイエンティストのイノベーション活動への直接的関与 ―日本における著者・発明者識別データを用いた実証分析―,日文,讨论论文,作者讨论论文,科技创新政策与能力基线,人工智能、数据与数字技术；关键技术、专利与产业竞争力；科技指标、论文与国际比较；科研体系、资助与研究基础；科技人才、博士与职业流动；企业研发、创新与产学合作；科技前瞻、新兴议题与社会,http://hdl.handle.net/11035/0002000287,2000287,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP249-7529E6B0.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP249-7529E6B0.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-NISTEP-DP249-7529E6B0.md,63590,737f9a0672d498a994b0fb31b655f8fc6c85fd783dc033c109d4b42114f68de7,0,36720,官方仓储PDF代理全文已保存,,2026-08-22
