主题标签,报告ID,发布日期,观察窗,材料类型,报告名称,资料角色,官方摘要,本地原始资产,本地文本,官方落地页
军民融合与国防科技,C-CSET-10438,2022-06-29,W3,CSET原创研究报告,Silicon Twist,作者/项目正式研究,"The Chinese military’s progress in artificial intelligence largely depends on continued access to high-end semiconductors. By analyzing thousands of purchasing records, this policy brief offers a detailed look at how China’s military comes to access these devices. The authors find that most computer chips ordered by Chinese military units are designed by American companies, and outline steps that the U.S. government could take to curtail their access.",C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CSET-10438.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CSET-10438.txt,https://cset.georgetown.edu/publication/silicon-twist/
人工智能与算力,C-CSET-10551,2022-07-07,W3,CSET原创研究报告,China’s Advanced AI Research,作者/项目正式研究,"China is following a national strategy to lead the world in artificial intelligence by 2030, including by pursuing “general AI” that can act autonomously in novel circumstances. Open-source research identifies 30 Chinese institutions engaged in one or more of this project‘s aspects, including machine learning, brain-inspired AI, and brain-computer interfaces. This report previews a CSET pilot program that will track China’s progress and provide timely alerts.",C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CSET-10551.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CSET-10551.txt,https://cset.georgetown.edu/publication/chinas-advanced-ai-research/
航天与其他前沿技术,C-CSET-10551,2022-07-07,W3,CSET原创研究报告,China’s Advanced AI Research,作者/项目正式研究,"China is following a national strategy to lead the world in artificial intelligence by 2030, including by pursuing “general AI” that can act autonomously in novel circumstances. Open-source research identifies 30 Chinese institutions engaged in one or more of this project‘s aspects, including machine learning, brain-inspired AI, and brain-computer interfaces. This report previews a CSET pilot program that will track China’s progress and provide timely alerts.",C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CSET-10551.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CSET-10551.txt,https://cset.georgetown.edu/publication/chinas-advanced-ai-research/
技术转移与出口管制,C-CSET-10732,2022-07-26,W3,CSET原创研究报告,Decoupling in Strategic Technologies,作者/项目正式研究,"Geopolitical tensions between the United States and China have sparked an ongoing dialogue in Washington about the phenomenon of “decoupling”—the use of public policy tools to separate the multifaceted economic ties that connect the two powers. This issue brief provides a historical lens on the efficacy of one specific aspect of this broader decoupling phenomenon: using export controls and related trade policies to prevent a rival from acquiring the equipment and know-how to catch up to the United States in cutting-edge, strategically important technologies.",C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CSET-10732.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CSET-10732.txt,https://cset.georgetown.edu/publication/decoupling-in-strategic-technologies/
科技人才与科研安全,C-CSET-11171,2022-09-22,W3,CSET原创研究报告,Downrange: A Survey of China’s Cyber Ranges,作者/项目正式研究,"China is rapidly building cyber ranges that allow cybersecurity teams to test new tools, practice attack and defense, and evaluate the cybersecurity of a particular product or service. The presence of these facilities suggests a concerted effort on the part of the Chinese government, in partnership with industry and academia, to advance technological research and upskill its cybersecurity workforce—more evidence that China has entered near-peer status with the United States in the cyber domain.",C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CSET-11171.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CSET-11171.txt,https://cset.georgetown.edu/publication/downrange-a-survey-of-chinas-cyber-ranges/
军民融合与国防科技,C-CSET-11171,2022-09-22,W3,CSET原创研究报告,Downrange: A Survey of China’s Cyber Ranges,作者/项目正式研究,"China is rapidly building cyber ranges that allow cybersecurity teams to test new tools, practice attack and defense, and evaluate the cybersecurity of a particular product or service. The presence of these facilities suggests a concerted effort on the part of the Chinese government, in partnership with industry and academia, to advance technological research and upskill its cybersecurity workforce—more evidence that China has entered near-peer status with the United States in the cyber domain.",C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CSET-11171.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CSET-11171.txt,https://cset.georgetown.edu/publication/downrange-a-survey-of-chinas-cyber-ranges/
数字治理与网络安全,C-CSET-11171,2022-09-22,W3,CSET原创研究报告,Downrange: A Survey of China’s Cyber Ranges,作者/项目正式研究,"China is rapidly building cyber ranges that allow cybersecurity teams to test new tools, practice attack and defense, and evaluate the cybersecurity of a particular product or service. The presence of these facilities suggests a concerted effort on the part of the Chinese government, in partnership with industry and academia, to advance technological research and upskill its cybersecurity workforce—more evidence that China has entered near-peer status with the United States in the cyber domain.",C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CSET-11171.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CSET-11171.txt,https://cset.georgetown.edu/publication/downrange-a-survey-of-chinas-cyber-ranges/
综合科技竞争,C-CSET-11284,2022-10-11,W3,中国科技政策英译,Translation Snapshot: Tech-Related Chinese National Strategies,翻译材料，不代表机构观点,"Translation Snapshots are short posts that highlight related translations produced by CSET’s in-house translation team. Each snapshot identifies relevant translations, provides short summaries, and links to full translations. Check back regularly for additional Translation Snapshots highlighting our work.",C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-CSET-11284.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-CSET-11284.txt,https://cset.georgetown.edu/publication/translation-snapshot-tech-related-chinese-national-strategies/
技术转移与出口管制,C-CSET-11420,2022-10-26,W3,CSET原创研究报告,Banned in D.C.,作者/项目正式研究,U.S. federal policymakers have recently gained the authority to block government agencies and private organizations from using foreign technologies that pose national security risks. But securing U.S. networks will require them to wield those powers effectively and better coordinate supply chain security efforts across all levels of government. The authors provide an overview of federal- and state-level procurement bans and recommend ways to build stronger defense against foreign technology threats.,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CSET-11420.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CSET-11420.txt,https://cset.georgetown.edu/publication/banned-in-d-c/
军民融合与国防科技,C-CSET-11420,2022-10-26,W3,CSET原创研究报告,Banned in D.C.,作者/项目正式研究,U.S. federal policymakers have recently gained the authority to block government agencies and private organizations from using foreign technologies that pose national security risks. But securing U.S. networks will require them to wield those powers effectively and better coordinate supply chain security efforts across all levels of government. The authors provide an overview of federal- and state-level procurement bans and recommend ways to build stronger defense against foreign technology threats.,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CSET-11420.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CSET-11420.txt,https://cset.georgetown.edu/publication/banned-in-d-c/
人工智能与算力,C-CSET-11528,2022-11-07,W3,CSET原创研究报告,China’s AI Workforce,作者/项目正式研究,"U.S. policies on artificial intelligence education and the AI workforce must grow, cultivate, attract, and retain the world’s best and brightest. Given China’s role as a producer of AI talent, understanding its AI workforce could provide important insight. This report provides an analysis of the AI workforce demand in China using a novel dataset of 6.8 million job postings. It then outlines potential implications along with future reports in this series.",C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CSET-11528.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CSET-11528.txt,https://cset.georgetown.edu/publication/chinas-ai-workforce/
