主题标签,科技关联层级,报告ID,发布日期,观察窗,报告名称,资料角色,本地原始资产,本地文本,官方落地页,本地状态
人工智能、机器人与计算系统,核心科技直接材料,C-CRDS-FY2024-RR-13,2025-03-01,W3,持続可能な食料システム,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-RR-13.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-RR-13.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-RR-13.html,官方PDF已保存并校验
先进材料、纳米与制造技术,核心科技直接材料,C-CRDS-FY2024-RR-13,2025-03-01,W3,持続可能な食料システム,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-RR-13.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-RR-13.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-RR-13.html,官方PDF已保存并校验
生命科学、生物技术与医疗,核心科技直接材料,C-CRDS-FY2024-RR-13,2025-03-01,W3,持続可能な食料システム,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-RR-13.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-RR-13.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-RR-13.html,官方PDF已保存并校验
能源、环境与绿色转型,核心科技直接材料,C-CRDS-FY2024-RR-13,2025-03-01,W3,持続可能な食料システム,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-RR-13.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-RR-13.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-RR-13.html,官方PDF已保存并校验
科技创新政策、科研体系与人才,核心科技直接材料,C-CRDS-FY2024-RR-13,2025-03-01,W3,持続可能な食料システム,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-RR-13.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-RR-13.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-RR-13.html,官方PDF已保存并校验
研究安全、科技外交与国际比较,核心科技直接材料,C-CRDS-FY2024-RR-13,2025-03-01,W3,持続可能な食料システム,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-RR-13.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-RR-13.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-RR-13.html,官方PDF已保存并校验
人工智能、机器人与计算系统,核心科技直接材料,C-CRDS-FY2024-RR-14,2025-03-01,W3,科学技術外交からみた科学技術イノベーション政策の新潮流（2025年）,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-RR-14.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-RR-14.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-RR-14.html,官方PDF已保存并校验
芯片、量子、通信与网络安全,核心科技直接材料,C-CRDS-FY2024-RR-14,2025-03-01,W3,科学技術外交からみた科学技術イノベーション政策の新潮流（2025年）,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-RR-14.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-RR-14.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-RR-14.html,官方PDF已保存并校验
先进材料、纳米与制造技术,核心科技直接材料,C-CRDS-FY2024-RR-14,2025-03-01,W3,科学技術外交からみた科学技術イノベーション政策の新潮流（2025年）,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-RR-14.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-RR-14.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-RR-14.html,官方PDF已保存并校验
生命科学、生物技术与医疗,核心科技直接材料,C-CRDS-FY2024-RR-14,2025-03-01,W3,科学技術外交からみた科学技術イノベーション政策の新潮流（2025年）,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-RR-14.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-RR-14.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-RR-14.html,官方PDF已保存并校验
能源、环境与绿色转型,核心科技直接材料,C-CRDS-FY2024-RR-14,2025-03-01,W3,科学技術外交からみた科学技術イノベーション政策の新潮流（2025年）,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-RR-14.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-RR-14.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-RR-14.html,官方PDF已保存并校验
科技创新政策、科研体系与人才,核心科技直接材料,C-CRDS-FY2024-RR-14,2025-03-01,W3,科学技術外交からみた科学技術イノベーション政策の新潮流（2025年）,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-RR-14.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-RR-14.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-RR-14.html,官方PDF已保存并校验
研究安全、科技外交与国际比较,核心科技直接材料,C-CRDS-FY2024-RR-14,2025-03-01,W3,科学技術外交からみた科学技術イノベーション政策の新潮流（2025年）,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-RR-14.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-RR-14.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-RR-14.html,官方PDF已保存并校验
人工智能、机器人与计算系统,核心科技直接材料,C-CRDS-FY2024-RR-15,2025-03-01,W3,「総合知」に着目した科学技術・イノベーション政策のデザイン,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-RR-15.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-RR-15.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-RR-15.html,官方PDF已保存并校验
芯片、量子、通信与网络安全,核心科技直接材料,C-CRDS-FY2024-RR-15,2025-03-01,W3,「総合知」に着目した科学技術・イノベーション政策のデザイン,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-RR-15.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-RR-15.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-RR-15.html,官方PDF已保存并校验
先进材料、纳米与制造技术,核心科技直接材料,C-CRDS-FY2024-RR-15,2025-03-01,W3,「総合知」に着目した科学技術・イノベーション政策のデザイン,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-RR-15.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-RR-15.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-RR-15.html,官方PDF已保存并校验
生命科学、生物技术与医疗,核心科技直接材料,C-CRDS-FY2024-RR-15,2025-03-01,W3,「総合知」に着目した科学技術・イノベーション政策のデザイン,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-RR-15.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-RR-15.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-RR-15.html,官方PDF已保存并校验
能源、环境与绿色转型,核心科技直接材料,C-CRDS-FY2024-RR-15,2025-03-01,W3,「総合知」に着目した科学技術・イノベーション政策のデザイン,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-RR-15.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-RR-15.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-RR-15.html,官方PDF已保存并校验
科技创新政策、科研体系与人才,核心科技直接材料,C-CRDS-FY2024-RR-15,2025-03-01,W3,「総合知」に着目した科学技術・イノベーション政策のデザイン,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-RR-15.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-RR-15.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-RR-15.html,官方PDF已保存并校验
研究安全、科技外交与国际比较,核心科技直接材料,C-CRDS-FY2024-RR-15,2025-03-01,W3,「総合知」に着目した科学技術・イノベーション政策のデザイン,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-RR-15.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-RR-15.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-RR-15.html,官方PDF已保存并校验
人工智能、机器人与计算系统,核心科技直接材料,C-CRDS-FY2024-SP-03,2025-03-01,W3,次世代型食・栄養研究 ～地球環境の持続可能性とヒトの健康を両立する食・栄養の実現へ～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-SP-03.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-SP-03.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-SP-03.html,官方PDF已保存并校验
芯片、量子、通信与网络安全,核心科技直接材料,C-CRDS-FY2024-SP-03,2025-03-01,W3,次世代型食・栄養研究 ～地球環境の持続可能性とヒトの健康を両立する食・栄養の実現へ～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-SP-03.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-SP-03.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-SP-03.html,官方PDF已保存并校验
先进材料、纳米与制造技术,核心科技直接材料,C-CRDS-FY2024-SP-03,2025-03-01,W3,次世代型食・栄養研究 ～地球環境の持続可能性とヒトの健康を両立する食・栄養の実現へ～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-SP-03.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-SP-03.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-SP-03.html,官方PDF已保存并校验
生命科学、生物技术与医疗,核心科技直接材料,C-CRDS-FY2024-SP-03,2025-03-01,W3,次世代型食・栄養研究 ～地球環境の持続可能性とヒトの健康を両立する食・栄養の実現へ～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-SP-03.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-SP-03.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-SP-03.html,官方PDF已保存并校验
能源、环境与绿色转型,核心科技直接材料,C-CRDS-FY2024-SP-03,2025-03-01,W3,次世代型食・栄養研究 ～地球環境の持続可能性とヒトの健康を両立する食・栄養の実現へ～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-SP-03.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-SP-03.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-SP-03.html,官方PDF已保存并校验
科技创新政策、科研体系与人才,核心科技直接材料,C-CRDS-FY2024-SP-03,2025-03-01,W3,次世代型食・栄養研究 ～地球環境の持続可能性とヒトの健康を両立する食・栄養の実現へ～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-SP-03.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-SP-03.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-SP-03.html,官方PDF已保存并校验
研究安全、科技外交与国际比较,核心科技直接材料,C-CRDS-FY2024-SP-03,2025-03-01,W3,次世代型食・栄養研究 ～地球環境の持続可能性とヒトの健康を両立する食・栄養の実現へ～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-SP-03.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-SP-03.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-SP-03.html,官方PDF已保存并校验
人工智能、机器人与计算系统,核心科技直接材料,C-CRDS-FY2024-SP-04,2025-03-01,W3,通信と計算の融合による社会のスマート化,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-SP-04.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-SP-04.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-SP-04.html,官方PDF已保存并校验
芯片、量子、通信与网络安全,核心科技直接材料,C-CRDS-FY2024-SP-04,2025-03-01,W3,通信と計算の融合による社会のスマート化,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-SP-04.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-SP-04.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-SP-04.html,官方PDF已保存并校验
先进材料、纳米与制造技术,核心科技直接材料,C-CRDS-FY2024-SP-04,2025-03-01,W3,通信と計算の融合による社会のスマート化,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2024-SP-04.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2024-SP-04.txt,https://www.jst.go.jp/crds/report/CRDS-FY2024-SP-04.html,官方PDF已保存并校验
